,IdU,NombreU,PasswordU,FotoU,EstadoU
6053,U00006054,ana_jiménez@educacion.edu.ec,863*9341,https://www.mcb.edu.ec/ana_jiménez.png,Activo
6054,U00006055,alexander.garcía98@educacion.edu.ec,781*3081,https://www.mcb.edu.ec/alexander_garcía78.png,Activo
6055,U00006056,daniel_castañeda@educacion.edu.ec,5837*8202,https://www.mcb.edu.ec/daniel_castañeda.png,Activo
6056,U00006057,diego_rodríguez@educacion.edu.ec,6288*3889,https://www.mcb.edu.ec/diego_rodríguez.png,Inactivo
6057,U00006058,inés_murcia@educacion.edu.ec,3367*5641,https://www.mcb.edu.ec/inés_murcia.png,Inactivo
6058,U00006059,mery_agudelo@educacion.edu.ec,833*4332,https://www.mcb.edu.ec/mery_agudelo.png,Inactivo
6059,U00006060,maría_garzón@educacion.edu.ec,4121*7549,https://www.mcb.edu.ec/maría_garzón.png,Inactivo
6060,U00006061,cristian_valderrama@educacion.edu.ec,4739*202,https://www.mcb.edu.ec/cristian_valderrama.png,Activo
6061,U00006062,ángel.molina@educacion.edu.ec,6129*7438,https://www.mcb.edu.ec/ángel_molina.png,Activo
6062,U00006063,antonio_meza@educacion.edu.ec,2984*1905,https://www.mcb.edu.ec/antonio_meza.png,Activo
6063,U00006064,juan_murillo@educacion.edu.ec,6609*1180,https://www.mcb.edu.ec/juan_murillo.png,Inactivo
6064,U00006065,teresa.lozano@educacion.edu.ec,8004*1450,https://www.mcb.edu.ec/teresa_lozano.png,Activo
6065,U00006066,adolfo_correa@educacion.edu.ec,5977*5866,https://www.mcb.edu.ec/adolfo_correa.png,Inactivo
6066,U00006067,luis_palacio@educacion.edu.ec,8539*6322,https://www.mcb.edu.ec/luis_palacio.png,Inactivo
6067,U00006068,edisson_ballesteros@educacion.edu.ec,6263*9751,https://www.mcb.edu.ec/edisson_ballesteros.png,Activo
6068,U00006069,johana_jiménez@educacion.edu.ec,5601*2928,https://www.mcb.edu.ec/johana_jiménez.png,Activo
6069,U00006070,inés.pineda@educacion.edu.ec,2244*4113,https://www.mcb.edu.ec/inés_pineda.png,Activo
6070,U00006071,dario.cerón@educacion.edu.ec,4344*9130,https://www.mcb.edu.ec/dario_cerón.png,Activo
6071,U00006072,johana.lozano@educacion.edu.ec,2207*1906,https://www.mcb.edu.ec/johana_lozano.png,Activo
6072,U00006073,jairo_pérez@educacion.edu.ec,8693*3684,https://www.mcb.edu.ec/jairo_pérez.png,Inactivo
6073,U00006074,leidy_escobar@educacion.edu.ec,9167*7915,https://www.mcb.edu.ec/leidy_escobar.png,Activo
6074,U00006075,jorge_hernández60@educacion.edu.ec,909*3293,https://www.mcb.edu.ec/jorge_hernández61.png,Activo
6075,U00006076,patricia_gómez@educacion.edu.ec,1960*3015,https://www.mcb.edu.ec/patricia_gómez.png,Inactivo
6076,U00006077,teresa.castellanos@educacion.edu.ec,7787*5305,https://www.mcb.edu.ec/teresa_castellanos.png,Activo
6077,U00006078,luz.betancur@educacion.edu.ec,6857*7675,https://www.mcb.edu.ec/luz_betancur.png,Inactivo
6078,U00006079,martha_fuentes@educacion.edu.ec,3686*505,https://www.mcb.edu.ec/martha_fuentes.png,Inactivo
6079,U00006080,francisco_hoyos@educacion.edu.ec,43*806,https://www.mcb.edu.ec/francisco_hoyos.png,Activo
6080,U00006081,augusto.martínez@educacion.edu.ec,1552*5726,https://www.mcb.edu.ec/augusto_martínez.png,Activo
6081,U00006082,ruth_hernández@educacion.edu.ec,9549*6596,https://www.mcb.edu.ec/ruth_hernández.png,Activo
6082,U00006083,edgar_lópez@educacion.edu.ec,3455*6778,https://www.mcb.edu.ec/edgar_lópez.png,Activo
6083,U00006084,esperanza_cifuentes@educacion.edu.ec,2768*9085,https://www.mcb.edu.ec/esperanza_cifuentes.png,Activo
6084,U00006085,dario.lópez@educacion.edu.ec,3815*4027,https://www.mcb.edu.ec/dario_lópez.png,Inactivo
6085,U00006086,anderson_rentería@educacion.edu.ec,5973*4415,https://www.mcb.edu.ec/anderson_rentería.png,Inactivo
6086,U00006087,julio_osorio@educacion.edu.ec,2186*4333,https://www.mcb.edu.ec/julio_osorio.png,Activo
6087,U00006088,josé_lópez80@educacion.edu.ec,4686*1508,https://www.mcb.edu.ec/josé_lópez85.png,Inactivo
6088,U00006089,patricia_quiroz@educacion.edu.ec,2200*6847,https://www.mcb.edu.ec/patricia_quiroz.png,Inactivo
6089,U00006090,blanca.mesa@educacion.edu.ec,7267*5883,https://www.mcb.edu.ec/blanca_mesa.png,Inactivo
6090,U00006091,jhon.castañeda@educacion.edu.ec,8710*2678,https://www.mcb.edu.ec/jhon_castañeda.png,Activo
6091,U00006092,omar_arias@educacion.edu.ec,5635*8768,https://www.mcb.edu.ec/omar_arias.png,Inactivo
6092,U00006093,luisa.marín@educacion.edu.ec,5833*3088,https://www.mcb.edu.ec/luisa_marín.png,Activo
6093,U00006094,james.bravo@educacion.edu.ec,2081*7084,https://www.mcb.edu.ec/james_bravo.png,Inactivo
6094,U00006095,jesús_salcedo48@educacion.edu.ec,937*1202,https://www.mcb.edu.ec/jesús_salcedo5.png,Inactivo
6095,U00006096,augusto_gómez@educacion.edu.ec,1348*6192,https://www.mcb.edu.ec/augusto_gómez.png,Inactivo
6096,U00006097,manuel_osorio@educacion.edu.ec,6685*930,https://www.mcb.edu.ec/manuel_osorio.png,Inactivo
6097,U00006098,smith.salazar@educacion.edu.ec,7078*3220,https://www.mcb.edu.ec/smith_salazar.png,Inactivo
6098,U00006099,lorena_garcía@educacion.edu.ec,7678*7013,https://www.mcb.edu.ec/lorena_garcía.png,Activo
6099,U00006100,andrés_peña43@educacion.edu.ec,2230*9882,https://www.mcb.edu.ec/andrés_peña31.png,Activo
6100,U00006101,esperanza_barreto@educacion.edu.ec,4825*8831,https://www.mcb.edu.ec/esperanza_barreto.png,Activo
6101,U00006102,juan.pérez@educacion.edu.ec,8773*8035,https://www.mcb.edu.ec/juan_pérez.png,Inactivo
6102,U00006103,eduardo_beltrán@educacion.edu.ec,5023*91,https://www.mcb.edu.ec/eduardo_beltrán.png,Inactivo
6103,U00006104,josé.gómez87@educacion.edu.ec,6179*7230,https://www.mcb.edu.ec/josé_gómez94.png,Activo
6104,U00006105,paola_torres@educacion.edu.ec,4381*2821,https://www.mcb.edu.ec/paola_torres.png,Activo
6105,U00006106,jhon_duarte@educacion.edu.ec,1754*6603,https://www.mcb.edu.ec/jhon_duarte.png,Inactivo
6106,U00006107,jesús_gallego66@educacion.edu.ec,9551*5608,https://www.mcb.edu.ec/jesús_gallego87.png,Inactivo
6107,U00006108,maría.uribe@educacion.edu.ec,4491*7177,https://www.mcb.edu.ec/maría_uribe.png,Inactivo
6108,U00006109,jhoana.mejía@educacion.edu.ec,938*6295,https://www.mcb.edu.ec/jhoana_mejía.png,Inactivo
6109,U00006110,julio_cabrera@educacion.edu.ec,3661*9449,https://www.mcb.edu.ec/julio_cabrera.png,Activo
6110,U00006111,patricia.guzmán@educacion.edu.ec,1682*8856,https://www.mcb.edu.ec/patricia_guzmán.png,Inactivo
6111,U00006112,maría.rojas@educacion.edu.ec,1721*593,https://www.mcb.edu.ec/maría_rojas.png,Activo
6112,U00006113,maría.herrera@educacion.edu.ec,6428*8545,https://www.mcb.edu.ec/maría_herrera.png,Activo
6113,U00006114,francia_morales@educacion.edu.ec,3173*5101,https://www.mcb.edu.ec/francia_morales.png,Inactivo
6114,U00006115,carlos_vásquez@educacion.edu.ec,3665*8328,https://www.mcb.edu.ec/carlos_vásquez.png,Inactivo
6115,U00006116,alejandra.guerrero@educacion.edu.ec,5780*1966,https://www.mcb.edu.ec/alejandra_guerrero.png,Inactivo
6116,U00006117,óscar.ruiz@educacion.edu.ec,266*9895,https://www.mcb.edu.ec/óscar_ruiz.png,Inactivo
6117,U00006118,maría.agudelo@educacion.edu.ec,1883*5731,https://www.mcb.edu.ec/maría_agudelo.png,Inactivo
6118,U00006119,jessica_cardona@educacion.edu.ec,3140*1357,https://www.mcb.edu.ec/jessica_cardona.png,Activo
6119,U00006120,sandra_herrera@educacion.edu.ec,8043*2853,https://www.mcb.edu.ec/sandra_herrera.png,Inactivo
6120,U00006121,martín.bejarano@educacion.edu.ec,5543*531,https://www.mcb.edu.ec/martín_bejarano.png,Inactivo
6121,U00006122,valentina_martínez@educacion.edu.ec,6278*9004,https://www.mcb.edu.ec/valentina_martínez.png,Inactivo
6122,U00006123,maría_bedoya58@educacion.edu.ec,3718*7040,https://www.mcb.edu.ec/maría_bedoya15.png,Activo
6123,U00006124,inés.valencia@educacion.edu.ec,7540*5519,https://www.mcb.edu.ec/inés_valencia.png,Activo
6124,U00006125,javier.torres@educacion.edu.ec,7746*3463,https://www.mcb.edu.ec/javier_torres.png,Inactivo
6125,U00006126,josé_ruiz@educacion.edu.ec,9535*5952,https://www.mcb.edu.ec/josé_ruiz.png,Activo
6126,U00006127,luis_villegas98@educacion.edu.ec,1863*5655,https://www.mcb.edu.ec/luis_villegas34.png,Inactivo
6127,U00006128,doris.rojas@educacion.edu.ec,8996*6857,https://www.mcb.edu.ec/doris_rojas.png,Activo
6128,U00006129,deyanira.jaimes@educacion.edu.ec,9495*1509,https://www.mcb.edu.ec/deyanira_jaimes.png,Inactivo
6129,U00006130,juliana.polo@educacion.edu.ec,721*1897,https://www.mcb.edu.ec/juliana_polo.png,Activo
6130,U00006131,miguel_cantillo@educacion.edu.ec,4459*2979,https://www.mcb.edu.ec/miguel_cantillo.png,Activo
6131,U00006132,isabel_montoya@educacion.edu.ec,6234*123,https://www.mcb.edu.ec/isabel_montoya.png,Inactivo
6132,U00006133,david.manrique@educacion.edu.ec,5101*1791,https://www.mcb.edu.ec/david_manrique.png,Activo
6133,U00006134,marcela.arango@educacion.edu.ec,7135*4956,https://www.mcb.edu.ec/marcela_arango.png,Activo
6134,U00006135,patricia.vargas@educacion.edu.ec,3690*247,https://www.mcb.edu.ec/patricia_vargas.png,Inactivo
6135,U00006136,pablo.peña@educacion.edu.ec,6793*4313,https://www.mcb.edu.ec/pablo_peña.png,Inactivo
6136,U00006137,eugenia.ramos@educacion.edu.ec,3123*4528,https://www.mcb.edu.ec/eugenia_ramos.png,Inactivo
6137,U00006138,rolando_rincón@educacion.edu.ec,5035*8914,https://www.mcb.edu.ec/rolando_rincón.png,Activo
6138,U00006139,alex.parra93@educacion.edu.ec,8975*3985,https://www.mcb.edu.ec/alex_parra26.png,Inactivo
6139,U00006140,magda_ramírez@educacion.edu.ec,4558*6521,https://www.mcb.edu.ec/magda_ramírez.png,Inactivo
6140,U00006141,josé.gómez90@educacion.edu.ec,39*7180,https://www.mcb.edu.ec/josé_gómez17.png,Inactivo
6141,U00006142,elena_sanabria@educacion.edu.ec,1669*3623,https://www.mcb.edu.ec/elena_sanabria.png,Inactivo
6142,U00006143,jhon_bohórquez@educacion.edu.ec,1453*3460,https://www.mcb.edu.ec/jhon_bohórquez.png,Inactivo
6143,U00006144,edinson.chávez@educacion.edu.ec,3699*8035,https://www.mcb.edu.ec/edinson_chávez.png,Inactivo
6144,U00006145,samuel.pérez@educacion.edu.ec,3097*8721,https://www.mcb.edu.ec/samuel_pérez.png,Activo
6145,U00006146,nilson_barrera@educacion.edu.ec,1894*6726,https://www.mcb.edu.ec/nilson_barrera.png,Inactivo
6146,U00006147,marta.arias@educacion.edu.ec,4092*7437,https://www.mcb.edu.ec/marta_arias.png,Activo
6147,U00006148,yolanda_rincón@educacion.edu.ec,1434*4037,https://www.mcb.edu.ec/yolanda_rincón.png,Inactivo
6148,U00006149,elisa.acosta@educacion.edu.ec,5394*7535,https://www.mcb.edu.ec/elisa_acosta.png,Inactivo
6149,U00006150,maría_rincón48@educacion.edu.ec,3011*2733,https://www.mcb.edu.ec/maría_rincón25.png,Inactivo
6150,U00006151,alberto.serna78@educacion.edu.ec,6607*4249,https://www.mcb.edu.ec/alberto_serna46.png,Activo
6151,U00006152,juan.cardona@educacion.edu.ec,4282*5379,https://www.mcb.edu.ec/juan_cardona.png,Inactivo
6152,U00006153,andrea_barreto@educacion.edu.ec,4266*9422,https://www.mcb.edu.ec/andrea_barreto.png,Inactivo
6153,U00006154,david_quintero@educacion.edu.ec,3488*2324,https://www.mcb.edu.ec/david_quintero.png,Inactivo
6154,U00006155,lucía.martínez@educacion.edu.ec,6278*8567,https://www.mcb.edu.ec/lucía_martínez.png,Activo
6155,U00006156,olga_jaimes@educacion.edu.ec,7708*1843,https://www.mcb.edu.ec/olga_jaimes.png,Inactivo
6156,U00006157,nelly_bonilla@educacion.edu.ec,8457*6406,https://www.mcb.edu.ec/nelly_bonilla.png,Inactivo
6157,U00006158,víctor_monsalve@educacion.edu.ec,8429*8965,https://www.mcb.edu.ec/víctor_monsalve.png,Activo
6158,U00006159,milena_molina@educacion.edu.ec,7335*6695,https://www.mcb.edu.ec/milena_molina.png,Inactivo
6159,U00006160,miguel.torres@educacion.edu.ec,4770*9683,https://www.mcb.edu.ec/miguel_torres.png,Inactivo
6160,U00006161,natalia.solano@educacion.edu.ec,5628*8513,https://www.mcb.edu.ec/natalia_solano.png,Activo
6161,U00006162,piedad.ortiz@educacion.edu.ec,4640*7058,https://www.mcb.edu.ec/piedad_ortiz.png,Inactivo
6162,U00006163,natalia_jaramillo@educacion.edu.ec,1317*1998,https://www.mcb.edu.ec/natalia_jaramillo.png,Activo
6163,U00006164,josé_acosta@educacion.edu.ec,2023*6160,https://www.mcb.edu.ec/josé_acosta.png,Inactivo
6164,U00006165,luisa_rodríguez6@educacion.edu.ec,1150*5729,https://www.mcb.edu.ec/luisa_rodríguez83.png,Inactivo
6165,U00006166,luis.gómez21@educacion.edu.ec,3334*3842,https://www.mcb.edu.ec/luis_gómez18.png,Activo
6166,U00006167,ferney_díaz@educacion.edu.ec,7456*4962,https://www.mcb.edu.ec/ferney_díaz.png,Inactivo
6167,U00006168,javier.castañeda@educacion.edu.ec,6727*6650,https://www.mcb.edu.ec/javier_castañeda.png,Inactivo
6168,U00006169,diego.ruiz35@educacion.edu.ec,7100*473,https://www.mcb.edu.ec/diego_ruiz66.png,Activo
6169,U00006170,patricia_moreno@educacion.edu.ec,316*1935,https://www.mcb.edu.ec/patricia_moreno.png,Activo
6170,U00006171,maría.montes@educacion.edu.ec,2504*7053,https://www.mcb.edu.ec/maría_montes.png,Inactivo
6171,U00006172,leonardo.salcedo@educacion.edu.ec,7501*5277,https://www.mcb.edu.ec/leonardo_salcedo.png,Activo
6172,U00006173,rosa.restrepo@educacion.edu.ec,1674*9478,https://www.mcb.edu.ec/rosa_restrepo.png,Inactivo
6173,U00006174,edwin_ardila@educacion.edu.ec,9022*9152,https://www.mcb.edu.ec/edwin_ardila.png,Activo
6174,U00006175,hilda.ardila@educacion.edu.ec,1971*4501,https://www.mcb.edu.ec/hilda_ardila.png,Activo
6175,U00006176,josé.moreno@educacion.edu.ec,3397*8631,https://www.mcb.edu.ec/josé_moreno.png,Inactivo
6176,U00006177,myriam_gonzález@educacion.edu.ec,7914*9135,https://www.mcb.edu.ec/myriam_gonzález.png,Activo
6177,U00006178,laura.rosero@educacion.edu.ec,6272*3402,https://www.mcb.edu.ec/laura_rosero.png,Activo
6178,U00006179,diego.hoyos@educacion.edu.ec,4165*451,https://www.mcb.edu.ec/diego_hoyos.png,Inactivo
6179,U00006180,jairo.padilla@educacion.edu.ec,4567*7455,https://www.mcb.edu.ec/jairo_padilla.png,Inactivo
6180,U00006181,omar_guerrero@educacion.edu.ec,8791*6369,https://www.mcb.edu.ec/omar_guerrero.png,Inactivo
6181,U00006182,cristina_álvarez@educacion.edu.ec,7986*7808,https://www.mcb.edu.ec/cristina_álvarez.png,Activo
6182,U00006183,valeria.ríos@educacion.edu.ec,3119*7060,https://www.mcb.edu.ec/valeria_ríos.png,Inactivo
6183,U00006184,maría.buitrago@educacion.edu.ec,4619*1750,https://www.mcb.edu.ec/maría_buitrago.png,Activo
6184,U00006185,jefferson_franco@educacion.edu.ec,5581*6731,https://www.mcb.edu.ec/jefferson_franco.png,Inactivo
6185,U00006186,jhon.barbosa@educacion.edu.ec,8160*188,https://www.mcb.edu.ec/jhon_barbosa.png,Inactivo
6186,U00006187,andrés.meneses@educacion.edu.ec,6272*3094,https://www.mcb.edu.ec/andrés_meneses.png,Inactivo
6187,U00006188,judith.rodríguez@educacion.edu.ec,5724*940,https://www.mcb.edu.ec/judith_rodríguez.png,Activo
6188,U00006189,dolly_cardona@educacion.edu.ec,8060*7431,https://www.mcb.edu.ec/dolly_cardona.png,Inactivo
6189,U00006190,carlos.ramos@educacion.edu.ec,50*167,https://www.mcb.edu.ec/carlos_ramos.png,Activo
6190,U00006191,arley_rosero@educacion.edu.ec,4044*6560,https://www.mcb.edu.ec/arley_rosero.png,Activo
6191,U00006192,adela_bohórquez@educacion.edu.ec,5317*4123,https://www.mcb.edu.ec/adela_bohórquez.png,Activo
6192,U00006193,john_mosquera@educacion.edu.ec,6050*6527,https://www.mcb.edu.ec/john_mosquera.png,Activo
6193,U00006194,felipe.salamanca@educacion.edu.ec,162*3685,https://www.mcb.edu.ec/felipe_salamanca.png,Activo
6194,U00006195,alexander.serna@educacion.edu.ec,8850*4827,https://www.mcb.edu.ec/alexander_serna.png,Activo
6195,U00006196,josé_saavedra@educacion.edu.ec,3673*5168,https://www.mcb.edu.ec/josé_saavedra.png,Inactivo
6196,U00006197,maría_restrepo@educacion.edu.ec,8524*6994,https://www.mcb.edu.ec/maría_restrepo.png,Inactivo
6197,U00006198,álvaro.pardo@educacion.edu.ec,6939*6465,https://www.mcb.edu.ec/álvaro_pardo.png,Inactivo
6198,U00006199,brayan_salgado@educacion.edu.ec,5339*651,https://www.mcb.edu.ec/brayan_salgado.png,Activo
6199,U00006200,antonio_ríos64@educacion.edu.ec,2026*5727,https://www.mcb.edu.ec/antonio_ríos89.png,Activo
6200,U00006201,arturo.ortega@educacion.edu.ec,6961*2485,https://www.mcb.edu.ec/arturo_ortega.png,Inactivo
6201,U00006202,jesús_gutiérrez@educacion.edu.ec,6378*2130,https://www.mcb.edu.ec/jesús_gutiérrez.png,Activo
6202,U00006203,willian_orjuela@educacion.edu.ec,5657*8184,https://www.mcb.edu.ec/willian_orjuela.png,Inactivo
6203,U00006204,aurora_bonilla@educacion.edu.ec,7833*4384,https://www.mcb.edu.ec/aurora_bonilla.png,Inactivo
6204,U00006205,paola_cortés@educacion.edu.ec,8620*3201,https://www.mcb.edu.ec/paola_cortés.png,Inactivo
6205,U00006206,christian.castro@educacion.edu.ec,4178*8164,https://www.mcb.edu.ec/christian_castro.png,Inactivo
6206,U00006207,vicente.paz@educacion.edu.ec,7966*4479,https://www.mcb.edu.ec/vicente_paz.png,Inactivo
6207,U00006208,cecilia.martínez@educacion.edu.ec,7379*5479,https://www.mcb.edu.ec/cecilia_martínez.png,Inactivo
6208,U00006209,victoria.parada@educacion.edu.ec,9089*7036,https://www.mcb.edu.ec/victoria_parada.png,Inactivo
6209,U00006210,alexandra.gonzález@educacion.edu.ec,8810*8278,https://www.mcb.edu.ec/alexandra_gonzález.png,Inactivo
6210,U00006211,jorge_garcía@educacion.edu.ec,390*5911,https://www.mcb.edu.ec/jorge_garcía.png,Inactivo
6211,U00006212,arturo_acosta@educacion.edu.ec,516*8424,https://www.mcb.edu.ec/arturo_acosta.png,Inactivo
6212,U00006213,valeria.gómez@educacion.edu.ec,3161*3505,https://www.mcb.edu.ec/valeria_gómez.png,Activo
6213,U00006214,viviana.garcía@educacion.edu.ec,2319*2712,https://www.mcb.edu.ec/viviana_garcía.png,Inactivo
6214,U00006215,ariel_murcia@educacion.edu.ec,8643*7238,https://www.mcb.edu.ec/ariel_murcia.png,Activo
6215,U00006216,jorge.rodríguez16@educacion.edu.ec,7194*2854,https://www.mcb.edu.ec/jorge_rodríguez67.png,Inactivo
6216,U00006217,ernesto_hernández@educacion.edu.ec,6301*874,https://www.mcb.edu.ec/ernesto_hernández.png,Inactivo
6217,U00006218,campo.castro@educacion.edu.ec,162*9739,https://www.mcb.edu.ec/campo_castro.png,Inactivo
6218,U00006219,angélica.molina@educacion.edu.ec,1911*3871,https://www.mcb.edu.ec/angélica_molina.png,Activo
6219,U00006220,judith_zapata@educacion.edu.ec,9699*8372,https://www.mcb.edu.ec/judith_zapata.png,Activo
6220,U00006221,luz.méndez@educacion.edu.ec,6306*8664,https://www.mcb.edu.ec/luz_méndez.png,Inactivo
6221,U00006222,henry.flórez@educacion.edu.ec,7055*6986,https://www.mcb.edu.ec/henry_flórez.png,Inactivo
6222,U00006223,josefa_bermúdez@educacion.edu.ec,2688*8843,https://www.mcb.edu.ec/josefa_bermúdez.png,Inactivo
6223,U00006224,carmenza.hernández@educacion.edu.ec,570*2337,https://www.mcb.edu.ec/carmenza_hernández.png,Activo
6224,U00006225,luis.palacio@educacion.edu.ec,8334*6505,https://www.mcb.edu.ec/luis_palacio.png,Inactivo
6225,U00006226,álvaro.gómez@educacion.edu.ec,6802*7736,https://www.mcb.edu.ec/álvaro_gómez.png,Inactivo
6226,U00006227,jeison_valencia@educacion.edu.ec,1635*7493,https://www.mcb.edu.ec/jeison_valencia.png,Activo
6227,U00006228,elena.aguilar@educacion.edu.ec,9358*7285,https://www.mcb.edu.ec/elena_aguilar.png,Inactivo
6228,U00006229,alberto.álvarez@educacion.edu.ec,2308*3122,https://www.mcb.edu.ec/alberto_álvarez.png,Activo
6229,U00006230,edwin.parra@educacion.edu.ec,3595*28,https://www.mcb.edu.ec/edwin_parra.png,Activo
6230,U00006231,gloria_gonzález@educacion.edu.ec,3746*2643,https://www.mcb.edu.ec/gloria_gonzález.png,Inactivo
6231,U00006232,eduardo.rodríguez@educacion.edu.ec,3701*2126,https://www.mcb.edu.ec/eduardo_rodríguez.png,Inactivo
6232,U00006233,benjamín.castro@educacion.edu.ec,847*7249,https://www.mcb.edu.ec/benjamín_castro.png,Inactivo
6233,U00006234,camilo.díaz@educacion.edu.ec,7857*4505,https://www.mcb.edu.ec/camilo_díaz.png,Inactivo
6234,U00006235,fernanda_espitia@educacion.edu.ec,68*1359,https://www.mcb.edu.ec/fernanda_espitia.png,Inactivo
6235,U00006236,omaira_hernández@educacion.edu.ec,373*4355,https://www.mcb.edu.ec/omaira_hernández.png,Inactivo
6236,U00006237,marina.hernández@educacion.edu.ec,3300*6567,https://www.mcb.edu.ec/marina_hernández.png,Inactivo
6237,U00006238,carlos_padilla12@educacion.edu.ec,301*9459,https://www.mcb.edu.ec/carlos_padilla18.png,Inactivo
6238,U00006239,luz.escobar@educacion.edu.ec,8144*5018,https://www.mcb.edu.ec/luz_escobar.png,Inactivo
6239,U00006240,manuel.córdoba@educacion.edu.ec,2325*3533,https://www.mcb.edu.ec/manuel_córdoba.png,Activo
6240,U00006241,diego.gonzález@educacion.edu.ec,7052*953,https://www.mcb.edu.ec/diego_gonzález.png,Activo
6241,U00006242,ana.correa@educacion.edu.ec,1806*7685,https://www.mcb.edu.ec/ana_correa.png,Activo
6242,U00006243,sandra.caro@educacion.edu.ec,1207*6407,https://www.mcb.edu.ec/sandra_caro.png,Activo
6243,U00006244,mauricio_naranjo@educacion.edu.ec,9713*9750,https://www.mcb.edu.ec/mauricio_naranjo.png,Inactivo
6244,U00006245,angélica.hernández@educacion.edu.ec,1283*4138,https://www.mcb.edu.ec/angélica_hernández.png,Inactivo
6245,U00006246,jhon.garcés@educacion.edu.ec,958*7727,https://www.mcb.edu.ec/jhon_garcés.png,Inactivo
6246,U00006247,leonel_lópez@educacion.edu.ec,9601*7082,https://www.mcb.edu.ec/leonel_lópez.png,Inactivo
6247,U00006248,josé.aguilar@educacion.edu.ec,8976*4525,https://www.mcb.edu.ec/josé_aguilar.png,Activo
6248,U00006249,guillermo_ávila@educacion.edu.ec,7681*8725,https://www.mcb.edu.ec/guillermo_ávila.png,Activo
6249,U00006250,yair.valencia@educacion.edu.ec,1241*9252,https://www.mcb.edu.ec/yair_valencia.png,Activo
6250,U00006251,carlos.forero@educacion.edu.ec,9823*1247,https://www.mcb.edu.ec/carlos_forero.png,Inactivo
6251,U00006252,jhon.vargas76@educacion.edu.ec,9353*3081,https://www.mcb.edu.ec/jhon_vargas76.png,Inactivo
6252,U00006253,alejandro.serna@educacion.edu.ec,3296*302,https://www.mcb.edu.ec/alejandro_serna.png,Activo
6253,U00006254,lilia_gonzález@educacion.edu.ec,9288*9404,https://www.mcb.edu.ec/lilia_gonzález.png,Activo
6254,U00006255,andrés_ramírez77@educacion.edu.ec,6185*9340,https://www.mcb.edu.ec/andrés_ramírez87.png,Inactivo
6255,U00006256,mauricio.rivera@educacion.edu.ec,8344*1405,https://www.mcb.edu.ec/mauricio_rivera.png,Activo
6256,U00006257,nancy.bravo@educacion.edu.ec,8970*3147,https://www.mcb.edu.ec/nancy_bravo.png,Inactivo
6257,U00006258,ana.bravo@educacion.edu.ec,1553*4525,https://www.mcb.edu.ec/ana_bravo.png,Activo
6258,U00006259,ruth_caicedo@educacion.edu.ec,1643*9040,https://www.mcb.edu.ec/ruth_caicedo.png,Activo
6259,U00006260,diego_toro97@educacion.edu.ec,5755*6866,https://www.mcb.edu.ec/diego_toro40.png,Activo
6260,U00006261,maría.uribe89@educacion.edu.ec,8996*9399,https://www.mcb.edu.ec/maría_uribe82.png,Activo
6261,U00006262,julieth.peña@educacion.edu.ec,9792*1558,https://www.mcb.edu.ec/julieth_peña.png,Activo
6262,U00006263,fernando_restrepo@educacion.edu.ec,1183*1529,https://www.mcb.edu.ec/fernando_restrepo.png,Activo
6263,U00006264,javier_leal@educacion.edu.ec,8514*3530,https://www.mcb.edu.ec/javier_leal.png,Activo
6264,U00006265,ferney_pérez@educacion.edu.ec,9974*4648,https://www.mcb.edu.ec/ferney_pérez.png,Inactivo
6265,U00006266,david_pérez@educacion.edu.ec,9914*7090,https://www.mcb.edu.ec/david_pérez.png,Inactivo
6266,U00006267,gabriela_moreno@educacion.edu.ec,8250*9808,https://www.mcb.edu.ec/gabriela_moreno.png,Inactivo
6267,U00006268,andrés_rodríguez97@educacion.edu.ec,4189*960,https://www.mcb.edu.ec/andrés_rodríguez42.png,Inactivo
6268,U00006269,iván.ramírez0@educacion.edu.ec,4145*218,https://www.mcb.edu.ec/iván_ramírez24.png,Activo
6269,U00006270,estela_silva@educacion.edu.ec,5068*6487,https://www.mcb.edu.ec/estela_silva.png,Inactivo
6270,U00006271,jhony_montoya@educacion.edu.ec,2017*5306,https://www.mcb.edu.ec/jhony_montoya.png,Activo
6271,U00006272,cecilia_arrieta@educacion.edu.ec,6572*7768,https://www.mcb.edu.ec/cecilia_arrieta.png,Inactivo
6272,U00006273,josé_moreno0@educacion.edu.ec,6418*7244,https://www.mcb.edu.ec/josé_moreno65.png,Activo
6273,U00006274,mary.salazar@educacion.edu.ec,5015*8677,https://www.mcb.edu.ec/mary_salazar.png,Inactivo
6274,U00006275,óscar.rodríguez69@educacion.edu.ec,292*9934,https://www.mcb.edu.ec/óscar_rodríguez53.png,Inactivo
6275,U00006276,paula_hernández93@educacion.edu.ec,6839*8944,https://www.mcb.edu.ec/paula_hernández92.png,Activo
6276,U00006277,león_pineda@educacion.edu.ec,9693*7823,https://www.mcb.edu.ec/león_pineda.png,Activo
6277,U00006278,jairo_gonzález@educacion.edu.ec,1714*2460,https://www.mcb.edu.ec/jairo_gonzález.png,Activo
6278,U00006279,juan_padilla@educacion.edu.ec,4992*6875,https://www.mcb.edu.ec/juan_padilla.png,Activo
6279,U00006280,josefina_díaz@educacion.edu.ec,2116*9018,https://www.mcb.edu.ec/josefina_díaz.png,Activo
6280,U00006281,manuel.padilla@educacion.edu.ec,2370*4952,https://www.mcb.edu.ec/manuel_padilla.png,Activo
6281,U00006282,álvaro_rueda@educacion.edu.ec,612*4241,https://www.mcb.edu.ec/álvaro_rueda.png,Activo
